t1_ph,t2_ph,phone,fname,dur_ph,Participant,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph
12.194,12.314,rf,textgrids/cbas/p120.TextGrid,0.11999999999999922,p120,11.904,12.774,bacterias,False,False,e,j
12.314,12.434,j,textgrids/cbas/p120.TextGrid,0.11999999999999922,p120,11.904,12.774,bacterias,False,False,rf,a
12.434,12.514,a,textgrids/cbas/p120.TextGrid,0.08000000000000007,p120,11.904,12.774,bacterias,False,False,j,s
12.514,12.774,s,textgrids/cbas/p120.TextGrid,0.2599999999999998,p120,11.904,12.774,bacterias,False,True,a,sp
12.774,14.233,sp,textgrids/cbas/p120.TextGrid,1.4590000000000014,p120,12.774,14.233,,True,True,s,a+
14.233,14.383,a+,textgrids/cbas/p120.TextGrid,0.14999999999999858,p120,14.233,14.803,árbol,True,False,sp,rf
14.383,14.473,rf,textgrids/cbas/p120.TextGrid,0.09000000000000163,p120,14.233,14.803,árbol,False,False,a+,b
14.473,14.533,b,textgrids/cbas/p120.TextGrid,0.05999999999999872,p120,14.233,14.803,árbol,False,False,rf,o
14.533,14.663,o,textgrids/cbas/p120.TextGrid,0.13000000000000078,p120,14.233,14.803,árbol,False,False,b,l
14.663,14.803,l,textgrids/cbas/p120.TextGrid,0.14000000000000057,p120,14.233,14.803,árbol,False,True,o,sp
14.803,16.395,sp,textgrids/cbas/p120.TextGrid,1.5919999999999987,p120,14.803,16.395,,True,True,l,b
16.395,16.485,b,textgrids/cbas/p120.TextGrid,0.08999999999999986,p120,16.395,16.955,vez,True,False,sp,e
16.485,16.605,e,textgrids/cbas/p120.TextGrid,0.120000000000001,p120,16.395,16.955,vez,False,False,b,s
16.605,16.955,s,textgrids/cbas/p120.TextGrid,0.34999999999999787,p120,16.395,16.955,vez,False,True,e,sp
16.955,18.536,sp,textgrids/cbas/p120.TextGrid,1.581000000000003,p120,16.955,18.536,,True,True,s,l
18.536,18.626,l,textgrids/cbas/p120.TextGrid,0.08999999999999986,p120,18.536,18.786,las,True,False,sp,a
18.626,18.686,a,textgrids/cbas/p120.TextGrid,0.05999999999999872,p120,18.536,18.786,las,False,False,l,s
18.686,18.786,s,textgrids/cbas/p120.TextGrid,0.10000000000000142,p120,18.536,18.786,las,False,True,a,a
18.786,18.856,a,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,18.786,19.786,amigas,True,False,s,m
18.856,18.916,m,textgrids/cbas/p120.TextGrid,0.05999999999999872,p120,18.786,19.786,amigas,False,False,a,i
18.916,18.996,i,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,18.786,19.786,amigas,False,False,m,G
18.996,19.086,G,textgrids/cbas/p120.TextGrid,0.08999999999999986,p120,18.786,19.786,amigas,False,False,i,a
19.086,19.186,a,textgrids/cbas/p120.TextGrid,0.10000000000000142,p120,18.786,19.786,amigas,False,False,G,s
19.186,19.786,s,textgrids/cbas/p120.TextGrid,0.6000000000000014,p120,18.786,19.786,amigas,False,True,a,
20.458,20.948,sil,textgrids/cbas/p120.TextGrid,0.490000000000002,p120,19.786,20.948,,False,True,,b
20.948,21.048,b,textgrids/cbas/p120.TextGrid,0.09999999999999787,p120,20.948,21.538,valor,True,False,sil,a
21.048,21.128,a,textgrids/cbas/p120.TextGrid,0.08000000000000185,p120,20.948,21.538,valor,False,False,b,l
21.128,21.218,l,textgrids/cbas/p120.TextGrid,0.08999999999999986,p120,20.948,21.538,valor,False,False,a,o
21.218,21.328,o,textgrids/cbas/p120.TextGrid,0.10999999999999943,p120,20.948,21.538,valor,False,False,l,rf
21.328,21.538,rf,textgrids/cbas/p120.TextGrid,0.21000000000000085,p120,20.948,21.538,valor,False,True,o,sp
21.538,23.009,sp,textgrids/cbas/p120.TextGrid,1.471,p120,21.538,23.009,,True,True,rf,a
23.009,23.109,a,textgrids/cbas/p120.TextGrid,0.10000000000000142,p120,23.009,23.729,arbusto,True,False,sp,rf
23.109,23.169,rf,textgrids/cbas/p120.TextGrid,0.05999999999999872,p120,23.009,23.729,arbusto,False,False,a,b
23.169,23.249,b,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,23.009,23.729,arbusto,False,False,rf,u
23.249,23.349,u,textgrids/cbas/p120.TextGrid,0.10000000000000142,p120,23.009,23.729,arbusto,False,False,b,s
23.349,23.469,s,textgrids/cbas/p120.TextGrid,0.120000000000001,p120,23.009,23.729,arbusto,False,False,u,t
23.469,23.539,t,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,23.009,23.729,arbusto,False,False,s,o
23.539,23.729,o,textgrids/cbas/p120.TextGrid,0.18999999999999773,p120,23.009,23.729,arbusto,False,True,t,sp
23.729,25.374,sp,textgrids/cbas/p120.TextGrid,1.6449999999999996,p120,23.729,25.374,,True,True,o,s
25.374,25.494,s,textgrids/cbas/p120.TextGrid,0.120000000000001,p120,25.374,26.134,zanahoria,True,False,sp,a
25.494,25.564,a,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,25.374,26.134,zanahoria,False,False,s,n
25.564,25.644,n,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,25.374,26.134,zanahoria,False,False,a,a
25.644,25.724,a,textgrids/cbas/p120.TextGrid,0.08000000000000185,p120,25.374,26.134,zanahoria,False,False,n,o
25.724,25.834,o,textgrids/cbas/p120.TextGrid,0.10999999999999943,p120,25.374,26.134,zanahoria,False,False,a,rf
25.834,25.904,rf,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,25.374,26.134,zanahoria,False,False,o,j
25.904,26.014,j,textgrids/cbas/p120.TextGrid,0.10999999999999943,p120,25.374,26.134,zanahoria,False,False,rf,a
26.014,26.134,a,textgrids/cbas/p120.TextGrid,0.120000000000001,p120,25.374,26.134,zanahoria,False,True,j,sp
26.134,27.42,sp,textgrids/cbas/p120.TextGrid,1.2860000000000014,p120,26.134,27.42,,True,True,a,l
27.42,27.5,l,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,27.42,27.98,libro,True,False,sp,i
27.5,27.64,i,textgrids/cbas/p120.TextGrid,0.14000000000000057,p120,27.42,27.98,libro,False,False,l,b
27.64,27.67,b,textgrids/cbas/p120.TextGrid,0.030000000000001137,p120,27.42,27.98,libro,False,False,i,rf
27.67,27.8,rf,textgrids/cbas/p120.TextGrid,0.129999999999999,p120,27.42,27.98,libro,False,False,b,o
27.8,27.98,o,textgrids/cbas/p120.TextGrid,0.17999999999999972,p120,27.42,27.98,libro,False,True,rf,sp
27.98,34.397,sp,textgrids/cbas/p120.TextGrid,6.416999999999998,p120,27.98,34.397,,True,True,o,b
34.397,34.457,b,textgrids/cbas/p120.TextGrid,0.060000000000002274,p120,34.397,35.407,valuación,True,False,sp,a
34.457,34.627,a,textgrids/cbas/p120.TextGrid,0.1700000000000017,p120,34.397,35.407,valuación,False,False,b,l
34.627,34.757,l,textgrids/cbas/p120.TextGrid,0.12999999999999545,p120,34.397,35.407,valuación,False,False,a,w
34.757,34.887,w,textgrids/cbas/p120.TextGrid,0.13000000000000256,p120,34.397,35.407,valuación,False,False,l,a
34.887,34.967,a,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,34.397,35.407,valuación,False,False,w,T
34.967,35.177,T,textgrids/cbas/p120.TextGrid,0.21000000000000085,p120,34.397,35.407,valuación,False,False,a,j
35.177,35.257,j,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,34.397,35.407,valuación,False,False,T,o+
35.257,35.317,o+,textgrids/cbas/p120.TextGrid,0.060000000000002274,p120,34.397,35.407,valuación,False,False,j,n
35.317,35.407,n,textgrids/cbas/p120.TextGrid,0.0899999999999963,p120,34.397,35.407,valuación,False,True,o+,sp
35.407,37.585,sp,textgrids/cbas/p120.TextGrid,2.1780000000000044,p120,35.407,37.585,,True,True,n,k
37.585,37.645,k,textgrids/cbas/p120.TextGrid,0.060000000000002274,p120,37.585,37.995,cajas,True,False,sp,a
37.645,37.725,a,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,37.585,37.995,cajas,False,False,k,x
37.725,37.835,x,textgrids/cbas/p120.TextGrid,0.10999999999999943,p120,37.585,37.995,cajas,False,False,a,a
37.835,37.885,a,textgrids/cbas/p120.TextGrid,0.04999999999999716,p120,37.585,37.995,cajas,False,False,x,s
37.885,37.995,s,textgrids/cbas/p120.TextGrid,0.10999999999999943,p120,37.585,37.995,cajas,False,True,a,a
37.995,38.065,a,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,37.995,38.935,amarillas,True,False,s,m
38.065,38.115,m,textgrids/cbas/p120.TextGrid,0.05000000000000426,p120,37.995,38.935,amarillas,False,False,a,a
38.115,38.185,a,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,37.995,38.935,amarillas,False,False,m,rf
38.185,38.235,rf,textgrids/cbas/p120.TextGrid,0.04999999999999716,p120,37.995,38.935,amarillas,False,False,a,i
38.235,38.325,i,textgrids/cbas/p120.TextGrid,0.09000000000000341,p120,37.995,38.935,amarillas,False,False,rf,L
38.325,38.435,L,textgrids/cbas/p120.TextGrid,0.10999999999999943,p120,37.995,38.935,amarillas,False,False,i,a
38.435,38.515,a,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,37.995,38.935,amarillas,False,False,L,s
38.515,38.935,s,textgrids/cbas/p120.TextGrid,0.4200000000000017,p120,37.995,38.935,amarillas,False,True,a,
41.752,42.022,sil,textgrids/cbas/p120.TextGrid,0.269999999999996,p120,38.935,42.022,,False,True,,b
42.022,42.102,b,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,42.022,43.232,barometro,True,False,sil,a
42.102,42.212,a,textgrids/cbas/p120.TextGrid,0.11000000000000654,p120,42.022,43.232,barometro,False,False,b,rf
42.212,42.262,rf,textgrids/cbas/p120.TextGrid,0.04999999999999716,p120,42.022,43.232,barometro,False,False,a,o
42.262,42.312,o,textgrids/cbas/p120.TextGrid,0.04999999999999716,p120,42.022,43.232,barometro,False,False,rf,m
42.312,42.432,m,textgrids/cbas/p120.TextGrid,0.12000000000000455,p120,42.022,43.232,barometro,False,False,o,e
42.432,42.522,e,textgrids/cbas/p120.TextGrid,0.0899999999999963,p120,42.022,43.232,barometro,False,False,m,t
42.522,42.692,t,textgrids/cbas/p120.TextGrid,0.1700000000000017,p120,42.022,43.232,barometro,False,False,e,rf
42.692,42.782,rf,textgrids/cbas/p120.TextGrid,0.0899999999999963,p120,42.022,43.232,barometro,False,False,t,o
42.782,43.232,o,textgrids/cbas/p120.TextGrid,0.45000000000000284,p120,42.022,43.232,barometro,False,True,rf,
45.287,45.727,sil,textgrids/cbas/p120.TextGrid,0.4399999999999977,p120,43.232,45.727,,False,True,,k
45.727,45.777,k,textgrids/cbas/p120.TextGrid,0.05000000000000426,p120,45.727,46.357,carbono,True,False,sil,a
45.777,45.857,a,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,45.727,46.357,carbono,False,False,k,rf
45.857,45.937,rf,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,45.727,46.357,carbono,False,False,a,b
45.937,46.017,b,textgrids/cbas/p120.TextGrid,0.0800000000000054,p120,45.727,46.357,carbono,False,False,rf,o
46.017,46.107,o,textgrids/cbas/p120.TextGrid,0.0899999999999963,p120,45.727,46.357,carbono,False,False,b,n
46.107,46.187,n,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,45.727,46.357,carbono,False,False,o,o
46.187,46.357,o,textgrids/cbas/p120.TextGrid,0.1700000000000017,p120,45.727,46.357,carbono,False,True,n,sp
46.357,47.737,sp,textgrids/cbas/p120.TextGrid,1.3800000000000026,p120,46.357,47.737,,True,True,o,s
47.737,47.967,s,textgrids/cbas/p120.TextGrid,0.22999999999999687,p120,47.737,48.287,cero,True,False,sp,e
47.967,48.067,e,textgrids/cbas/p120.TextGrid,0.10000000000000142,p120,47.737,48.287,cero,False,False,s,rf
48.067,48.137,rf,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,47.737,48.287,cero,False,False,e,o
48.137,48.287,o,textgrids/cbas/p120.TextGrid,0.14999999999999858,p120,47.737,48.287,cero,False,True,rf,sp
48.287,49.789,sp,textgrids/cbas/p120.TextGrid,1.5020000000000024,p120,48.287,49.789,,True,True,o,p
49.789,49.849,p,textgrids/cbas/p120.TextGrid,0.05999999999999517,p120,49.789,50.329,pisco,True,False,sp,i
49.849,49.939,i,textgrids/cbas/p120.TextGrid,0.09000000000000341,p120,49.789,50.329,pisco,False,False,p,s
49.939,50.079,s,textgrids/cbas/p120.TextGrid,0.14000000000000057,p120,49.789,50.329,pisco,False,False,i,k
50.079,50.169,k,textgrids/cbas/p120.TextGrid,0.0899999999999963,p120,49.789,50.329,pisco,False,False,s,o
50.169,50.329,o,textgrids/cbas/p120.TextGrid,0.1600000000000037,p120,49.789,50.329,pisco,False,True,k,sp
50.329,51.666,sp,textgrids/cbas/p120.TextGrid,1.3369999999999962,p120,50.329,51.666,,True,True,o,l
51.666,51.766,l,textgrids/cbas/p120.TextGrid,0.10000000000000142,p120,51.666,52.266,lógica,True,False,sp,o+
51.766,51.836,o+,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,51.666,52.266,lógica,False,False,l,x
51.836,51.946,x,textgrids/cbas/p120.TextGrid,0.10999999999999943,p120,51.666,52.266,lógica,False,False,o+,i
51.946,51.986,i,textgrids/cbas/p120.TextGrid,0.03999999999999915,p120,51.666,52.266,lógica,False,False,x,k
51.986,52.096,k,textgrids/cbas/p120.TextGrid,0.10999999999999943,p120,51.666,52.266,lógica,False,False,i,a
52.096,52.266,a,textgrids/cbas/p120.TextGrid,0.1700000000000017,p120,51.666,52.266,lógica,False,True,k,sp
52.266,52.596,sp,textgrids/cbas/p120.TextGrid,0.3299999999999983,p120,52.266,54.215,,True,False,a,
54.215,54.275,p,textgrids/cbas/p120.TextGrid,0.05999999999999517,p120,54.215,55.375,pulverizar,True,False,,u
54.275,54.355,u,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,54.215,55.375,pulverizar,False,False,p,l
54.355,54.525,l,textgrids/cbas/p120.TextGrid,0.1700000000000017,p120,54.215,55.375,pulverizar,False,False,u,b
54.525,54.585,b,textgrids/cbas/p120.TextGrid,0.060000000000002274,p120,54.215,55.375,pulverizar,False,False,l,e
54.585,54.675,e,textgrids/cbas/p120.TextGrid,0.0899999999999963,p120,54.215,55.375,pulverizar,False,False,b,rf
54.675,54.735,rf,textgrids/cbas/p120.TextGrid,0.060000000000002274,p120,54.215,55.375,pulverizar,False,False,e,i
54.735,54.805,i,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,54.215,55.375,pulverizar,False,False,rf,T
54.805,54.975,T,textgrids/cbas/p120.TextGrid,0.1700000000000017,p120,54.215,55.375,pulverizar,False,False,i,a
54.975,55.145,a,textgrids/cbas/p120.TextGrid,0.1700000000000017,p120,54.215,55.375,pulverizar,False,False,T,rf
55.145,55.375,rf,textgrids/cbas/p120.TextGrid,0.22999999999999687,p120,54.215,55.375,pulverizar,False,True,a,sp
55.375,56.584,sp,textgrids/cbas/p120.TextGrid,1.2090000000000032,p120,55.375,56.584,,True,True,rf,p
56.584,56.664,p,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,56.584,57.194,paqueta,True,False,sp,a
56.664,56.734,a,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,56.584,57.194,paqueta,False,False,p,k
56.734,56.824,k,textgrids/cbas/p120.TextGrid,0.0899999999999963,p120,56.584,57.194,paqueta,False,False,a,e
56.824,56.894,e,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,56.584,57.194,paqueta,False,False,k,t
56.894,57.004,t,textgrids/cbas/p120.TextGrid,0.10999999999999943,p120,56.584,57.194,paqueta,False,False,e,a
57.004,57.194,a,textgrids/cbas/p120.TextGrid,0.19000000000000483,p120,56.584,57.194,paqueta,False,True,t,sp
57.194,59.428,sp,textgrids/cbas/p120.TextGrid,2.2339999999999947,p120,57.194,59.428,,True,True,a,s
59.428,59.588,s,textgrids/cbas/p120.TextGrid,0.1600000000000037,p120,59.428,60.248,zigoto,True,False,sp,i
59.588,59.658,i,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,59.428,60.248,zigoto,False,False,s,G
59.658,59.748,G,textgrids/cbas/p120.TextGrid,0.0899999999999963,p120,59.428,60.248,zigoto,False,False,i,o
59.748,59.828,o,textgrids/cbas/p120.TextGrid,0.0800000000000054,p120,59.428,60.248,zigoto,False,False,G,t
59.828,59.958,t,textgrids/cbas/p120.TextGrid,0.12999999999999545,p120,59.428,60.248,zigoto,False,False,o,o
59.958,60.248,o,textgrids/cbas/p120.TextGrid,0.28999999999999915,p120,59.428,60.248,zigoto,False,True,t,sp
60.248,61.516,sp,textgrids/cbas/p120.TextGrid,1.2680000000000007,p120,60.248,61.516,,True,True,o,b
61.516,61.556,b,textgrids/cbas/p120.TextGrid,0.03999999999999915,p120,61.516,62.506,vacaciones,True,False,sp,a
61.556,61.626,a,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,61.516,62.506,vacaciones,False,False,b,k
61.626,61.686,k,textgrids/cbas/p120.TextGrid,0.060000000000002274,p120,61.516,62.506,vacaciones,False,False,a,a
61.686,61.756,a,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,61.516,62.506,vacaciones,False,False,k,T
61.756,61.856,T,textgrids/cbas/p120.TextGrid,0.10000000000000142,p120,61.516,62.506,vacaciones,False,False,a,j
61.856,61.906,j,textgrids/cbas/p120.TextGrid,0.04999999999999716,p120,61.516,62.506,vacaciones,False,False,T,o
61.906,61.956,o,textgrids/cbas/p120.TextGrid,0.05000000000000426,p120,61.516,62.506,vacaciones,False,False,j,n
61.956,62.036,n,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,61.516,62.506,vacaciones,False,False,o,e
62.036,62.106,e,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,61.516,62.506,vacaciones,False,False,n,s
62.106,62.506,s,textgrids/cbas/p120.TextGrid,0.3999999999999986,p120,61.516,62.506,vacaciones,False,True,e,
63.034,63.664,sil,textgrids/cbas/p120.TextGrid,0.6300000000000026,p120,62.506,63.664,,False,True,,b
63.664,63.704,b,textgrids/cbas/p120.TextGrid,0.03999999999999915,p120,63.664,64.184,balcón,True,False,sil,a
63.704,63.774,a,textgrids/cbas/p120.TextGrid,0.07000000000000028,p120,63.664,64.184,balcón,False,False,b,l
63.774,63.884,l,textgrids/cbas/p120.TextGrid,0.10999999999999943,p120,63.664,64.184,balcón,False,False,a,k
63.884,63.944,k,textgrids/cbas/p120.TextGrid,0.060000000000002274,p120,63.664,64.184,balcón,False,False,l,o+
63.944,64.074,o+,textgrids/cbas/p120.TextGrid,0.12999999999999545,p120,63.664,64.184,balcón,False,False,k,ng
64.074,64.184,ng,textgrids/cbas/p120.TextGrid,0.10999999999999943,p120,63.664,64.184,balcón,False,True,o+,sp
64.184,65.384,sp,textgrids/cbas/p120.TextGrid,1.2000000000000028,p120,64.184,65.384,,True,True,ng,m
65.384,65.474,m,textgrids/cbas/p120.TextGrid,0.09000000000000341,p120,65.384,66.134,música,True,False,sp,u+
65.474,65.504,u+,textgrids/cbas/p120.TextGrid,0.030000000000001137,p120,65.384,66.134,música,False,False,m,s
65.504,65.644,s,textgrids/cbas/p120.TextGrid,0.14000000000000057,p120,65.384,66.134,música,False,False,u+,i
65.644,65.694,i,textgrids/cbas/p120.TextGrid,0.04999999999999716,p120,65.384,66.134,música,False,False,s,k
65.694,65.774,k,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,65.384,66.134,música,False,False,i,a
65.774,66.134,a,textgrids/cbas/p120.TextGrid,0.35999999999999943,p120,65.384,66.134,música,False,True,k,
66.245,67.025,sil,textgrids/cbas/p120.TextGrid,0.7800000000000011,p120,66.134,67.025,,False,True,,l
67.025,67.145,l,textgrids/cbas/p120.TextGrid,0.11999999999999034,p120,67.025,67.725,lucha,True,False,sil,u
67.145,67.235,u,textgrids/cbas/p120.TextGrid,0.09000000000000341,p120,67.025,67.725,lucha,False,False,l,tS
67.235,67.345,tS,textgrids/cbas/p120.TextGrid,0.10999999999999943,p120,67.025,67.725,lucha,False,False,u,a
67.345,67.725,a,textgrids/cbas/p120.TextGrid,0.37999999999999545,p120,67.025,67.725,lucha,False,True,tS,
67.903,68.763,sil,textgrids/cbas/p120.TextGrid,0.8599999999999994,p120,67.725,68.763,,False,True,,b
68.763,68.823,b,textgrids/cbas/p120.TextGrid,0.05999999999998806,p120,68.763,69.223,boca,True,False,sil,o
68.823,68.913,o,textgrids/cbas/p120.TextGrid,0.09000000000000341,p120,68.763,69.223,boca,False,False,b,k
68.913,69.043,k,textgrids/cbas/p120.TextGrid,0.13000000000000966,p120,68.763,69.223,boca,False,False,o,a
69.043,69.223,a,textgrids/cbas/p120.TextGrid,0.1799999999999926,p120,68.763,69.223,boca,False,True,k,sp
69.223,70.747,sp,textgrids/cbas/p120.TextGrid,1.524000000000001,p120,69.223,70.747,,True,True,a,l
70.747,70.877,l,textgrids/cbas/p120.TextGrid,0.12999999999999545,p120,70.747,71.167,lunes,True,False,sp,u
70.877,70.947,u,textgrids/cbas/p120.TextGrid,0.07000000000000739,p120,70.747,71.167,lunes,False,False,l,n
70.947,70.987,n,textgrids/cbas/p120.TextGrid,0.03999999999999204,p120,70.747,71.167,lunes,False,False,u,e
70.987,71.067,e,textgrids/cbas/p120.TextGrid,0.0799999999999983,p120,70.747,71.167,lunes,False,False,n,s
71.067,71.167,s,textgrids/cbas/p120.TextGrid,0.10000000000000853,p120,70.747,71.167,lunes,False,True,e,a
71.167,71.317,a,textgrids/cbas/p120.TextGrid,0.14999999999999147,p120,71.167,71.317,a,True,True,s,sp
71.317,71.527,sp,textgrids/cbas/p120.TextGrid,0.21000000000000796,p120,71.317,71.527,,True,True,a,a
71.527,71.657,a,textgrids/cbas/p120.TextGrid,0.12999999999999545,p120,71.527,72.647,hambriento,True,False,sp,m
71.657,71.757,m,textgrids/cbas/p120.TextGrid,0.10000000000000853,p120,71.527,72.647,hambriento,False,False,a,b
71.757,71.827,b,textgrids/cbas/p120.TextGrid,0.06999999999999318,p120,71.527,72.647,hambriento,False,False,m,rf
71.827,71.867,rf,textgrids/cbas/p120.TextGrid,0.04000000000000625,p120,71.527,72.647,hambriento,False,False,b,j
